game_id,season,week,gameday,home_team,away_team,home_score,away_score,home_pass_yds,home_pass_cmp,home_pass_att,away_pass_yds,away_pass_cmp,away_pass_att,home_moneyline,away_moneyline,home_off_epa_per_play,home_off_cpoe,home_def_epa_per_play,away_off_epa_per_play,away_off_cpoe,away_def_epa_per_play,home_roll_pts_scored,home_roll_pts_allowed,home_roll_off_epa,home_roll_def_epa,home_roll_off_cpoe,away_roll_pts_scored,away_roll_pts_allowed,away_roll_off_epa,away_roll_def_epa,away_roll_off_cpoe,home_roll_passing_yards,home_roll_rushing_yards,home_roll_completion_pct,home_roll_net_yds_per_play,away_roll_passing_yards,away_roll_rushing_yards,away_roll_completion_pct,away_roll_net_yds_per_play,diff_pts_scored,diff_pts_allowed,diff_pass_yds,diff_rush_yds,diff_comp_pct,diff_net_yds_play,diff_off_epa,diff_def_epa,diff_off_cpoe
2025_08_MIA_ATL,2025,8,2025-10-26,ATL,MIA,10,34,173,21,31,205,21,27,-355,280,-0.285056115253814,2.4710270762443542,0.1786517113453025,0.1786517113453025,2.262939236782215,-0.285056115253814,17.790308766588808,20.295927537317617,0.005262297704647866,-0.0049596655434059255,-4.026436998097196,17.35081066500711,28.894754322980162,-0.17894297590990477,0.08351768205851139,-1.268085128149364,246.95226148000575,126.35946434828107,0.6074628653612394,5.8566827546912785,191.11456540757982,98.95213212969642,0.6359224021050996,5.186347994166875,0.4394981015816981,8.598826785662546,55.83769607242593,27.407332218584642,-0.02845953674386026,0.6703347605244039,0.18420527361455263,0.0884773476019173,-2.758351869947832
2025_08_CHI_BAL,2025,8,2025-10-26,BAL,CHI,30,16,186,17,22,285,25,38,-148,124,0.219653424522935,10.720725492997603,0.0466968268042359,0.0466968268042359,7.888272830418178,0.219653424522935,13.768514430193337,28.975887493709347,-0.19253138554636845,0.13894444867170377,2.5020602806205314,25.260894650650027,20.566128503887267,0.04703387168240567,-0.09027503081689735,-4.891121828810156,180.98294018489622,133.40214315612994,0.669279095615717,5.498686633713829,212.64012606018608,156.97445793296419,0.5975465984644712,5.876843521767824,-11.49238022045669,-8.40975898982208,-31.657185875289855,-23.572314776834247,0.07173249715124574,-0.3781568880539945,-0.23956525722877411,-0.2292194794886011,7.393182109430687
2025_08_BUF_CAR,2025,8,2025-10-26,CAR,BUF,9,40,175,16,24,185,14,23,310,-395,-0.3130608727396066,3.698212037915769,0.3270728135052277,0.3270728135052277,-9.345733860264652,-0.3130608727396066,20.674838663480973,18.32036682113126,0.039132897463497886,-0.005933382041201414,3.8515421285139095,21.709456911699757,22.58634576040451,0.03157819823419816,0.06455025390389212,0.2872686206798681,199.1440799286864,160.24314883540987,0.6293520386426257,5.435134151272421,212.49309027220679,141.37358585062015,0.6561899410674946,6.042807132054884,-1.0346182482187842,4.26597893927325,-13.349010343520376,18.869562984789724,-0.026837902424868942,-0.6076729807824632,0.007554699229299723,0.07048363594509353,3.5642735078340415
2025_08_NYJ_CIN,2025,8,2025-10-26,CIN,NYJ,38,39,223,21,34,248,22,33,-258,210,0.2460834152315862,-8.001695799105095,0.3412436376629537,0.3412436376629537,5.570480724175771,0.2460834152315862,23.746390177490266,30.80297813717621,0.09834108340291195,0.22747743541870696,1.702899193602058,12.97766157386343,19.784685351703143,-0.20708656049590557,0.006305451837543769,-6.825546318217187,264.30915973126037,94.47131064455554,0.6493531322415077,5.529815117415125,163.75721195735233,106.86897081783806,0.5627546892054991,4.399122408700911,10.768728603626837,-11.018292785473069,100.55194777390804,-12.397660173282517,0.08659844303600861,1.1306927087142142,0.3054276438988175,-0.2211719835811632,8.528445511819244
2025_08_SF_HOU,2025,8,2025-10-26,HOU,SF,26,15,318,30,39,193,19,32,-155,130,0.2078173460041168,8.515917784289309,-0.0236368800133253,-0.0236368800133253,-2.3466238091068883,0.2078173460041168,24.94484879272087,17.054573173610116,-0.05017263501618137,-0.2203373956088359,-0.9611899955997674,20.74033193742329,19.45885147820594,0.008295448982068408,0.042643046857376424,1.7500940970465442,234.43239271464665,103.2855143820484,0.6317488282132085,5.231306916830382,257.4633156304577,114.88693152900092,0.6622327457488391,5.4661422967562245,4.20451685529758,2.404278304595824,-23.03092291581106,-11.601417146952514,-0.03048391753563051,-0.23483537992584225,-0.05846808399824978,0.2629804424662123,-2.7112840926463115
2025_08_CLE_NE,2025,8,2025-10-26,NE,CLE,32,13,282,18,24,156,21,35,-380,300,0.0934068441587014,18.714007476101752,-0.314765690098904,-0.314765690098904,-5.337651480327953,0.0934068441587014,27.83991406911529,16.77489342579011,0.18377703760114691,-0.11936012357511007,17.260117088646897,19.619317353761613,16.773776544516,-0.08796289700183199,-0.18097008040766288,-5.161631221993455,245.34405649579307,120.63079717326661,0.801577669066147,6.0998618140509935,167.5691113965224,96.30144866806201,0.621729335460907,4.209149109719163,8.220596715353679,-0.0011168812741111367,77.77494509927067,24.329348505204607,0.17984833360524,1.8907127043318308,0.2717399346029789,-0.06160995683255281,22.421748310640353
2025_08_NYG_PHI,2025,8,2025-10-26,PHI,NYG,38,20,179,15,20,193,14,24,-380,300,0.4715570974624329,9.823632687330246,0.0611802561246476,0.0611802561246476,1.8181299621408635,0.4715570974624329,24.273283673681682,24.96349556888966,0.09089318195705126,0.025444831568844934,9.683577720853501,27.080113082149087,26.100687903350103,0.11128115954108246,0.049823222627402464,-6.562680315922622,273.32715298324746,65.89124234772162,0.7367604889756908,6.3642226982432115,230.4632796952704,135.50017607209188,0.5696646371561248,5.410620995357037,-2.8068294084674044,1.137192334460444,42.86387328797707,-69.60893372437026,0.167095851819566,0.9536017028861741,-0.0203879775840312,0.02437839105855753,16.246258036776123
2025_08_TB_NO,2025,8,2025-10-26,NO,TB,3,23,264,32,51,152,15,24,180,-218,-0.4819995617999272,-6.080386459827423,-0.1639022879030292,-0.1639022879030292,-9.644939750432968,-0.4819995617999272,17.506391180707045,25.27284939589024,-0.10277257148853867,0.055909886549892984,2.00401744006114,21.760672589079526,24.81009484081312,-0.013920039450085164,-0.01757491314313896,0.3617177320021499,221.51414346728754,76.1411725015559,0.6745729678856631,5.292971602398379,260.79516458870916,76.03059914841151,0.661316527717,5.6664669949875925,-4.254281408372481,-0.4627545550771188,-39.28102112142162,0.11057335314438888,0.01325644016866312,-0.3734953925892137,-0.08885253203845352,-0.07348479969303194,1.6422997080589903
2025_08_DAL_DEN,2025,8,2025-10-26,DEN,DAL,44,24,247,19,29,246,22,35,-192,160,0.3735873227695268,8.968410944497144,0.0769063793626859,0.0769063793626859,-1.3649272067206246,0.3735873227695268,24.655856188116708,21.084389872030417,0.030042694996211577,-0.028691986322586027,-3.8698966460187876,35.72458036486724,26.5889130842892,0.20957978632214166,0.04118518879005358,3.3748197149235954,240.24283771266323,125.93760089771885,0.5997126986837562,5.323678842896505,265.9865654730025,120.57481317156379,0.703147356673756,6.340410038047276,-11.068724176750536,5.504523212258782,-25.743727760339254,5.362787726155062,-0.10343465798999985,-1.0167311951507711,-0.1795370913259301,0.0698771751126396,-7.244716360942383
2025_08_TEN_IND,2025,8,2025-10-26,IND,TEN,38,14,272,21,31,259,22,38,-1650,950,0.3456246798910699,7.135976957423346,-0.0358592516592969,-0.0358592516592969,-7.154050952679402,0.3456246798910699,34.539420263508184,22.178418301690932,0.27833439732349974,0.03689932287993094,3.615593237180517,13.104139163268334,26.71562933016713,-0.22114994059163787,0.1226420889180485,-0.005101037029377132,254.00472105749145,125.34550243089755,0.6930168822612979,6.508831273760152,228.1955031473095,61.531452134684734,0.6441134913423777,5.187517276611401,21.43528110023985,4.537211028476197,25.809217910181957,63.81405029621282,0.04890339091892015,1.321313997148751,0.4994843379151376,0.08574276603811756,3.620694274209894
2025_08_GB_PIT,2025,8,2025-10-26,PIT,GB,25,35,219,24,36,360,29,37,130,-155,-0.1146295042821953,4.962281417101622,0.3294949461505507,0.3294949461505507,13.540970938546318,-0.1146295042821953,25.85422932514854,23.40921036946123,0.1779901796945866,0.11184251507187429,5.809365021442202,27.06187150383446,22.719033601034376,0.16402761914073033,0.04955106962461219,3.1986168860819313,225.70165131801411,116.34900010548124,0.698280229940663,6.2580895145667945,228.8286288629217,120.63102127252029,0.6874853766452266,5.790090151483883,-1.2076421786859193,-0.6901767684268556,-3.1269775449075894,-4.282021167039048,0.01079485329543639,0.4679993630829111,0.01396256055385628,-0.062291445447262096,2.610748135360271
2025_08_WAS_KC,2025,8,2025-10-27,KC,WAS,28,7,299,25,34,213,21,30,-700,500,0.2619761193225927,10.903219971805813,-0.1597692494012661,-0.1597692494012661,1.1250343918800354,0.2619761193225927,29.537233819911805,12.705714206094546,0.2221550836316923,-0.21992717254357044,5.293544839692297,24.67624054488022,31.216798080047152,0.004663848082639555,0.10622336120662376,-1.370104578569086,273.8957425532206,133.73811363544155,0.7113324608540433,5.966486091286579,213.81432690155617,140.004940663635,0.5947986381623576,5.899260456282416,4.860993275031586,18.511083873952607,60.08141565166443,-6.266827028193461,0.11653382269168577,0.06722563500416268,0.21749123554905275,0.3261505337501942,6.663649418261382
2025_09_BAL_MIA,2025,9,2025-10-30,MIA,BAL,6,28,261,25,40,204,18,23,350,-455,-0.2111344406211535,-2.951435382301743,0.2123500463494565,0.2123500463494565,18.104419889657393,-0.2111344406211535,24.010486399004268,21.336852593788098,-0.035905101007821856,-0.0639118368664188,0.14432461782326775,20.261108658116,23.78553249622561,-0.027657461518647064,0.10204539992471662,5.789526365571361,196.66873924454788,115.77127927781785,0.6926645523741709,5.241039565730894,182.98976411093773,150.84128589367796,0.7106583664603392,5.7602289293808395,3.749377740888267,2.4486799024375117,13.678975133610152,-35.07000661586011,-0.01799381408616829,-0.5191893636499456,-0.008247639489174792,0.16595723679113542,-5.645201747748094
2025_09_CHI_CIN,2025,9,2025-11-02,CIN,CHI,42,47,470,31,47,302,22,37,136,-162,0.2217988690102501,2.815685404671563,0.4408458908444957,0.4408458908444957,-0.1470238846891066,0.2217988690102501,29.44783410649416,34.08178688230573,0.15743801613438166,0.2729839163164057,-2.1789388034808033,21.556536790390016,24.33967710233236,0.04689905373113776,0.033696351319035596,0.22063603488117842,247.78549583875622,129.08278638673332,0.6366707028743164,6.1040959670007995,241.58407563611163,132.58467475977852,0.6216858538155249,5.984170629189727,7.8912973161041435,-9.742109779973369,6.201420202644584,-3.5018883730452046,0.014984849058791494,0.11992533781107273,0.1105389624032439,-0.23928756499737008,-2.3995748383619815
2025_09_MIN_DET,2025,9,2025-11-02,DET,MIN,24,27,284,25,37,143,14,25,-550,410,-0.0412153675121687,-2.515587459007899,-0.0010127286919351,-0.0010127286919351,-0.1228889693384585,-0.0412153675121687,26.70305323114231,18.690351720511885,0.03798845188058353,-0.0871283742206502,6.763850349863398,17.743723540306416,28.42404301625778,-0.16653557121297477,0.126981538898428,-3.87993980042496,230.93289591124952,138.30176442250203,0.7341582746941688,6.0612787142676305,231.76724970442103,71.26298398425588,0.624124228410232,5.1694373277987795,8.959329690835894,9.733691295745896,-0.8343537931715161,67.03878043824615,0.11003404628393687,0.891841386468851,0.2045240230935583,0.2141099131190782,10.643790150288359
2025_09_CAR_GB,2025,9,2025-11-02,GB,CAR,13,16,273,26,37,102,11,20,-1000,650,0.0099778571356628,9.10083600452968,0.0969401504572896,0.0969401504572896,-11.497365173540617,0.0099778571356628,30.237122902300676,23.631420160620625,0.23021454994465848,-0.016121159938110807,7.335558507067686,16.004903198088584,26.992220092678753,-0.10174461061774392,0.12726909617737026,3.7902100922746533,281.29717731775304,109.97861276351217,0.7260047395006495,6.356593773430013,189.48644795721185,141.7458893012459,0.6442778898522421,5.220402524661758,14.232219704212092,3.3607999320581285,91.81072936054119,-31.767276537733736,0.08172684964840737,1.136191248768255,0.3319591605624024,0.14339025611548106,3.545348414793033
2025_09_DEN_HOU,2025,9,2025-11-02,HOU,DEN,15,18,216,23,40,173,18,37,-125,105,-0.1688304337929473,-11.836634232447697,-0.0886108754120512,-0.0886108754120512,-10.228743447976951,-0.1688304337929473,25.366909275632523,16.232743904166067,0.053023357391937906,-0.14165718937063165,2.8296531163558636,32.393513712870025,22.250633923218253,0.16746054610553768,0.013547359951522748,1.2654263901875855,267.859435628788,124.77130862922904,0.6867416046202328,5.672117483431562,242.94570262759794,147.1625605386313,0.6218965847274951,6.18368098994843,-7.026604437237502,6.017890019052185,24.913733001190053,-22.39125190940227,0.06484501989273772,-0.5115635065168673,-0.11443718871359977,0.1552045493221544,1.564226726168278
2025_09_ATL_NE,2025,9,2025-11-02,NE,ATL,24,23,259,19,29,221,22,37,-250,205,0.0134193950303018,5.3275637328624725,0.0576279771835924,0.0576279771835924,4.721757944892435,0.0134193950303018,29.503948441469174,15.264936055474067,0.14762896022416871,-0.19752235018462763,17.84167324362884,14.674185259953285,25.777556522390572,-0.1108650674787369,0.06848488521207745,-1.427451368360576,260.00643389747586,143.17847830395996,0.7809466014396882,6.484532473045981,217.37135688800345,93.81567860896864,0.6354454611522274,5.293601489549461,14.829763181515888,10.512620466916506,42.63507700947241,49.362799694991324,0.14550114028746075,1.1909309834965196,0.25849402770290564,0.26600723539670507,19.269124611989415
2025_09_SF_NYG,2025,9,2025-11-02,NYG,SF,24,34,191,24,33,235,19,24,124,-148,0.1724334448867069,3.736145608127117,0.3098344620104354,0.3098344620104354,12.027716636657717,0.1724334448867069,24.248067849289452,30.860412742010062,0.09124079817450852,0.21851677256141466,-3.2103562046972276,18.444199162453973,22.075310886923564,-0.004477482616089078,0.10871276651607258,0.11140693458517113,215.47796781716224,108.50010564325513,0.5751321156270083,5.334372597214222,231.67798937827462,88.13215891740055,0.6348396474493034,5.470594468962825,5.803868686835479,-8.785101855086499,-16.20002156111238,20.36794672585458,-0.05970753182229516,-0.136221871748603,0.09571828079059759,-0.10980400604534209,-3.3217631392823987
2025_09_IND_PIT,2025,9,2025-11-02,PIT,IND,27,20,203,25,35,342,31,50,154,-185,-0.0977083733403948,-2.64782224382673,-0.1060200009353345,-0.1060200009353345,-1.6291015471021335,-0.0977083733403948,25.512537595089125,28.045526221676738,0.06094230610387384,0.19890348750334486,5.47053157970597,35.92365215810491,18.90705098101456,0.3052505103505278,0.007795893064239803,5.023746725277649,223.02099079080847,107.00940006328874,0.6856348046310644,5.944327392950603,261.2028326344949,140.80730145853855,0.6867778712922625,7.259144918102246,-10.411114563015783,-9.138475240662178,-38.18184184368641,-33.79790139524981,-0.0011430666611981222,-1.3148175251516427,-0.24430820424665395,-0.19110759443910505,0.44678485442832105
2025_09_LAC_TEN,2025,9,2025-11-02,TEN,LAC,20,27,145,12,21,250,19,29,470,-650,-0.2333845295994449,-11.784661525771732,0.084300298294093,0.084300298294093,6.475198268890381,-0.2333845295994449,13.462483497961001,31.229377598100278,-0.14703366501870146,0.21183512530725707,-2.8646810032893875,28.32919122911847,21.86621699410108,0.11787736199428014,-0.025631462217118643,5.650578407543141,240.5173018883857,82.11887128081084,0.6180470421738476,5.333405888354901,280.249066663386,144.56920910468656,0.7039376025329077,6.1787424917204135,-14.86670773115747,-9.363160603999198,-39.73176477500027,-62.45033782387573,-0.08589056035906006,-0.8453366033655128,-0.26491102701298164,-0.23746658752437572,-8.515259410832527
2025_09_NO_LA,2025,9,2025-11-02,LA,NO,34,10,281,24,32,176,15,25,-1200,750,0.3104157437979664,12.67982307941683,-0.2977071251967572,-0.2977071251967572,-6.384628638625145,0.3104157437979664,26.99834436713282,12.0360447194707,0.12322504305980271,-0.14221805343017238,1.9288246572997252,11.703834708424226,24.363709637534146,-0.2544633676130941,-0.03201498323127589,-1.2297441198942856,236.14245519704133,90.50736191463517,0.6464225352867556,5.372556315335767,238.50848608037253,64.88470350093354,0.6557241728882606,4.933529440312267,15.294509658708593,12.327664918063446,-2.366030883331206,25.62265841370163,-0.00930163760150493,0.4390268750235,0.3776884106728968,0.1102030701988965,3.1585687771940107
2025_09_JAX_LV,2025,9,2025-11-02,LV,JAX,29,30,284,29,39,220,23,34,110,-130,0.1616960049470899,1.5299597068836814,0.1243549178128211,0.1243549178128211,-0.0047951033621123,0.1616960049470899,10.18428874766146,26.348789389505967,-0.3241561146969729,0.08135830555201268,-1.3599763586629439,15.15446528981418,26.920776613011896,-0.052392808816317075,0.11141020911216509,-5.415537308456182,148.67217764689184,72.5413464689267,0.6840499584282284,4.396447186430206,256.60435453133164,95.99076880289033,0.5814559025197503,5.231875076958223,-4.9701765421527195,0.5719872235059285,-107.9321768844398,-23.449422333963625,0.10259405590847803,-0.8354278905280177,-0.27176330588065584,0.030051903560152415,4.055560949793238
2025_09_KC_BUF,2025,9,2025-11-02,BUF,KC,28,21,273,23,26,250,15,34,114,-135,0.2196644910317969,18.442466139793396,0.0151845252531044,0.0151845252531044,-4.3897662697167235,0.2196644910317969,29.025674147019853,17.151807456242704,0.14977604434261,-0.08649419675350739,-3.56593237169794,28.922340291947084,10.423428523656728,0.23808349790805247,-0.1958640032866487,7.537414892537703,201.49585416332405,182.82415151037208,0.637192225510062,6.492350945899598,283.9374455319324,139.44286818126494,0.7209171235712495,6.248548371189858,0.10333385507276915,-6.728378932585976,-82.44159136860833,43.381283329107134,-0.08372489806118744,0.24380257470973987,-0.08830745356544248,-0.10936980653314132,-11.103347264235644
2025_09_SEA_WAS,2025,9,2025-11-02,WAS,SEA,14,38,153,16,22,330,21,24,124,-148,-0.0551729778186059,4.00167065007346,0.4546129749755125,0.4546129749755125,23.53871576488018,-0.0551729778186059,17.605744326928132,29.93007884802829,-0.06110939091092271,0.16852446445301134,-0.3720489903894374,26.709812474616783,19.74673192217128,-0.017755190544444095,-0.09336518019008674,4.376918843759766,213.4885961409337,108.002964398181,0.6368791828974145,5.63955627376945,256.1820361394548,105.37003893612949,0.6266206751737183,6.087515804051868,-9.10406814768865,-10.183346925857013,-42.693439998521086,2.6329254620515172,0.010258507723696186,-0.44795953028241886,-0.04335420036647862,-0.26188964464309805,-4.748967834149203
2025_09_ARI_DAL,2025,9,2025-11-03,DAL,ARI,17,27,250,24,39,261,21,31,-175,145,-0.1464178329021048,-0.4851244390010834,0.123213166927658,0.123213166927658,7.376096371946664,-0.1464178329021048,31.034748218920345,33.55334785057352,0.15651042353835937,0.17414604238184286,1.4789209462659072,23.272635484092454,25.776426968389117,0.013868012199852025,0.09383521682465941,3.36617567937439,257.9919392838015,115.54488790293827,0.673316985432825,5.886598964004836,262.6575333440281,105.5029873950883,0.6722143527136156,5.471059882842571,7.762112734827891,-7.776920882184406,-4.665594060226567,10.041900507849974,0.0011026327192094065,0.41553908116226523,0.14264241133850733,-0.08031082555718345,-1.887254733108483
2025_10_LV_DEN,2025,10,2025-11-06,DEN,LV,10,7,150,16,28,143,16,27,-500,380,-0.3053867688180153,-7.191638206994092,-0.3926293958135189,-0.3926293958135189,-9.336032390594482,-0.3053867688180153,26.636108227722016,19.35038035393095,0.06503197749850212,-0.05940375754626528,-3.332241545078229,17.710573248596877,27.80927363370358,-0.12981526683934777,0.09855695045633604,-0.20400193244429368,214.96742157655876,128.29753632317878,0.5677325454310916,5.500372528395287,202.80330658813511,66.32480788135602,0.7078658724928344,4.911201645191457,8.925534979125139,8.458893279772628,12.164114988423648,61.97272844182275,-0.14013332706174275,0.5891708832038303,0.1948472443378499,0.1579607080026013,-3.1282396126339354
2025_10_ATL_IND,2025,10,2025-11-09,IND,ATL,31,25,255,19,26,177,12,28,-310,250,0.149391451156203,3.072657034947322,-0.0057120148378155,-0.0057120148378155,-16.349718928337097,0.149391451156203,29.554191294862942,22.144230588608735,0.14074230583618288,-0.03440581349761404,2.362607416325736,18.004511155971972,25.066533913434345,-0.043467849613805176,0.04645868913936719,1.0322323569406284,293.5216995806969,106.48438087512312,0.6600667227753575,6.501432896807294,218.82281413280208,84.68940716538118,0.6191051145291743,5.339123856692639,11.54968013889097,2.9223033248256094,74.69888544789484,21.79497370974194,0.04096160824618322,1.1623090401146543,0.18421015544998806,0.08086450263698122,1.3303750593851074
2025_10_NO_CAR,2025,10,2025-11-09,CAR,NO,7,17,124,17,25,282,19,28,-245,200,-0.3000610991454768,2.757819061693938,0.1428402732862655,0.1428402732862655,10.37093412417632,-0.3000610991454768,16.00294191885315,21.395332055607252,-0.02227070618773051,0.08035260056068727,-2.324820014051455,11.022300825054536,28.218225782520488,-0.27176087064655935,0.10495730758042103,-3.2916979273866294,154.49186877432712,150.24753358074756,0.6065667339113453,5.095204477760017,213.50509164822353,61.730822100560125,0.6334345037329563,5.29011766418736,4.980641093798614,6.822893726913236,-59.01322287389641,88.51671148018744,-0.026867769821610987,-0.19491318642734257,0.24949016445882885,0.02460470701973376,0.9668779133351744
2025_10_NYG_CHI,2025,10,2025-11-09,CHI,NYG,24,20,220,20,36,287,22,36,-218,180,0.0765803852391701,-8.151408698823717,-0.0054572450220611,-0.0054572450220611,5.115750897675753,0.0765803852391701,31.73392207423401,31.403806261399417,0.20447778857648094,0.1089373583955214,0.0735720670530644,24.148840709573673,32.11624764520604,0.12371785685938787,0.25504384834102295,-0.4317554795674896,265.75044538166696,192.7508048558671,0.6108493501271528,6.669449745934889,205.68678069029735,111.90006338595308,0.6359883602852959,5.400623558328533,7.585081364660336,0.7124413838066204,60.06366469136961,80.85074146991403,-0.025139010158143127,1.268826187606356,0.08075993171709307,0.14610648994550154,0.505327546620554
2025_10_JAX_HOU,2025,10,2025-11-09,HOU,JAX,36,29,292,27,45,158,13,23,-105,-115,0.1032634182095846,-3.2593265853144904,-0.1909252186847859,-0.1909252186847859,-14.426665979882944,0.1032634182095846,21.220145565379514,16.93964634249964,-0.035718159082016185,-0.12043866378719947,-3.036861823165561,21.09267917388851,27.752465967807137,0.018306281835338195,0.13152452744613502,-3.251240426418554,247.1156613772728,105.66278517753742,0.6420449627721396,5.031048267836716,241.96261271879897,117.9944612817342,0.6194617768059678,5.066397773447662,0.12746639149100503,10.812819625307498,5.1530486584738355,-12.331676104196788,0.022583185966171815,-0.035349505610946075,-0.05402444091735438,0.2519631912333345,0.21437860325299285
2025_10_BUF_MIA,2025,10,2025-11-09,MIA,BUF,30,13,173,15,21,306,28,40,350,-455,0.3123163272150317,5.901699690591721,-0.0825595026033286,-0.0825595026033286,7.705256801385146,0.3123163272150317,16.80629183940256,24.002111556272858,-0.10599683685315452,0.04659291641993134,-1.0939793822267365,28.61540448821191,18.691084473745622,0.17773142301828476,-0.04582270795086267,5.237427032898594,222.40124354672872,104.26276756669071,0.6655987314245025,5.389785029761117,230.09751249799444,166.09449090622326,0.736161489152191,6.482910567539759,-11.80911264880935,-5.311027082527236,-7.696268951265722,-61.831723339532545,-0.0705627577276885,-1.0931255377786417,-0.2837282598714393,-0.09241562437079401,-6.331406415125331
2025_10_BAL_MIN,2025,10,2025-11-09,MIN,BAL,19,27,248,20,42,176,17,29,190,-230,-0.0843187881251485,-11.627759984353691,0.0253763575598054,0.0253763575598054,-13.4963293160711,-0.0843187881251485,21.44623412418385,26.65442580975467,-0.1003264342045589,0.05970277633418932,-2.3771194679903593,23.356665194869603,16.671319497735364,0.06834554162859438,-0.02322653629363143,10.715483775205774,196.2603498226526,99.55779039055354,0.5984745370461392,5.033865786509776,191.39385846656265,150.50477153620676,0.7394384981370731,5.984708786199932,-1.9104310706857532,-9.983106312019306,4.866491356089966,-50.946981145653226,-0.1409639610909339,-0.9508429996901562,-0.1686719758331533,-0.08292931262782074,-13.092603243196134
2025_10_CLE_NYJ,2025,10,2025-11-09,NYJ,CLE,27,20,54,6,11,167,17,32,110,-130,-0.2441157072538276,-13.657003912058745,-0.0433612473628581,-0.0433612473628581,-16.412143409252167,-0.2441157072538276,23.386596944318057,27.070811211021887,0.012245518767638151,0.10221663719516073,-1.8671355012600035,16.97159041225697,22.8642659267096,-0.17868401424066077,-0.07121931058111716,-5.2320393253272535,197.4543271744114,165.72138249070284,0.6043194801899661,5.508044873791975,162.94146683791345,84.9808692008372,0.6130376012765442,4.24856638890842,6.4150065320610885,-4.206545284312288,34.51286033649794,80.74051328986563,-0.008718121086578101,1.2594784848835543,0.19092953300829893,-0.1734359477762779,3.36490382406725
2025_10_NE_TB,2025,10,2025-11-09,TB,NE,23,28,273,28,43,270,16,31,-148,124,0.0527272407837643,-2.538804813872936,0.193618682717594,0.193618682717594,-5.857704477063541,0.0527272407837643,22.256403553447715,16.086056904487872,-0.07391293883126278,-0.20334477260585426,-3.6409452609718973,27.302369064881503,18.35896163328444,0.09394513414662195,-0.09546221923733961,12.836029439322292,217.2770987532255,80.81835948904691,0.6467899166302,5.11416591127827,259.6038603384855,129.90708698237597,0.7306369263810543,6.061307719121706,-5.0459655114337885,2.2729047287965685,-42.326761585260016,-49.08872749332906,-0.08384700975085424,-0.9471418078434368,-0.16785807297788474,0.10788255336851466,-16.47697470029419
2025_10_ARI_SEA,2025,10,2025-11-09,SEA,ARI,44,22,178,10,12,258,22,45,-340,270,0.0877476061353464,18.889621645212173,-0.2092987798990307,-0.2092987798990307,-11.351046575741334,0.0877476061353464,31.22588748477007,17.448039153302766,0.17119207566353856,-0.07808829924149441,12.041637612207932,24.763581290455473,22.26585618103347,0.05760607409097442,-0.00226600306604628,4.9701439564033,285.70922168367287,98.42202336167769,0.725972405104231,7.1358428157644544,261.99452000641685,110.90179243705298,0.6742963535636533,5.621097468167081,6.462306194314596,4.817817027730705,23.714701677256016,-12.479769075375287,0.05167605154057775,1.5147453475973736,0.11358600157256413,0.07582229617544813,7.071493655804632
2025_10_LA_SF,2025,10,2025-11-09,SF,LA,26,42,319,33,39,280,24,36,210,-258,0.1123408978056118,14.974827949817364,0.4141483059824588,0.4141483059824588,10.5948607711231,0.1123408978056118,24.666519497472386,22.845186532154138,0.12124729523452071,0.1342010378643263,4.87793081541419,29.79900662027969,11.22162683168242,0.1981013233550682,-0.2044136821368063,6.229224026146567,233.00679362696476,116.47929535044032,0.6975704551362487,5.70697206599308,254.0854731182248,122.7044171487811,0.6878535211720535,5.5715857372534074,-5.132487122807305,-11.623559700471718,-21.078679491260033,-6.22512179834078,0.009716933964195262,0.13538632873967238,-0.07685402812054748,-0.3386147200011326,-1.3512932107323774
2025_10_DET_WAS,2025,10,2025-11-09,WAS,DET,22,44,213,16,22,320,25,35,350,-455,0.1699061109433493,14.25039998509667,0.491425861801861,0.491425861801861,9.601234178990126,0.1699061109433493,16.16344659615688,33.158047308816975,-0.05873482567399599,0.28295986866201184,1.3774388657957215,25.621831938685386,22.01421103230713,0.006306924123482636,-0.05268211600916416,3.052075226314879,189.2931576845602,127.60177863890861,0.6730366006475397,5.383733764261669,252.1597375467497,108.98105865350122,0.7107652350867716,5.888380131786384,-9.458385342528505,-11.143836276509845,-62.8665798621895,18.62071998540739,-0.03772863443923191,-0.5046463675247148,-0.06504174979747862,-0.335641984671176,-1.6746363605191577
2025_10_PIT_LAC,2025,10,2025-11-09,LAC,PIT,25,10,220,20,33,161,16,31,-162,136,-0.1116481777668111,-14.103084441387292,-0.3729495131689073,-0.3729495131689073,-10.830245379890714,-0.1116481777668111,27.797514737471083,21.119730196460647,0.10444653651420528,-0.10873268917004915,5.980426352082037,26.107522557053475,24.827315733006042,-0.0025179656738336205,0.07693409212787311,2.2231900502928896,268.1494399980316,139.14152546281193,0.6844315270369861,6.0518608796476325,215.01259447448507,79.40564003797324,0.6970951684929244,5.146924304622821,1.6899921804176081,3.7075855365453947,53.136845523546526,59.735885424838685,-0.012663641455938346,0.904936575024812,0.1069645021880389,0.18566678129792225,3.7572363017891472
